Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
161396c3e2eebf3a56cc41b9032e7d24edd0fb76,d710f4d6b3b806ae22d544e587772806ebe88f5d5bd4f25b67ba6dc08f48a27e8895d9d6fc0efd502652eee14c1e6130dac5c8cdd33374a034e73148b7243a77,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1620,12,,,8,,33.00,6.60,0.00,0.00,39.60,Credit Card,Choice Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),,,
6b2294140bdb44296a81c43b9f1a0fd4ca9f5fb7,1d5096d50f3afdf8beb85d7354c5f4ce292444336105c03c2584079ddb788514c479114105798bf7a6b0c7ba05e92549f22a19380259571c5062050b4dc2ed83,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,540,0,17031081202,17031080300,8,8,6.25,0.00,0.00,1.50,7.75,Cash,Taxi Affiliation Services,41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
33c4751cd1feea5198951189155dfb7092c0f58f,bbe793119144e0bd97a4268af2a28ed0f3dad49545592ca9bc849b861760fd298cc9d873f749e3d8bad467cd77174ec6c05efa2b72af529b68ae7d01ff4c3fec,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1380,0,,,7,1,18.75,0.00,0.00,0.00,18.75,Cash,Blue Ribbon Taxi Association Inc.,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),42.009622881,-87.670166857,POINT (-87.67016685690001 42.0096228806)
548ad7b71bdddf7cc741b1d26d805d5308b066c0,a9c03c904e899fd10c47c237b5352239f5ce6e181227e7c7f05ca46ca6e70615920136d3cf17daef337425588ffb3e577139cd3c19ebaff20292cd7dd9ed4f19,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,1020,5.4,17031320400,17031070600,32,7,17.25,0.00,0.00,2.00,19.25,Cash,Taxi Affiliation Services,41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234),41.928763006,-87.665676837,POINT (-87.665676837 41.9287630064)
4741ec88593cfd226751b64ccdd50ecb758aa362,f263fd22fe110310064f8564447fc1d61520538844ce620da36e202963494879e4457f1eceb2f476a317890e83a3daa878ba732688fa65f89c1376ca729ca409,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,300,0,17031081100,17031081500,8,8,5.75,3.00,0.00,0.00,8.75,Credit Card,Blue Ribbon Taxi Association Inc.,41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
e7168b74d72692b96cf10daa9c71af6987b39adc,4f189764b8d9b6f71f7936ab414cac07634be0a00790ca179f9460521b7c9c3e5e102f5ba4e1c9cd18cdd9856dbf4f66ae8f13d8c82f8d2d4872f74b96938a24,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,180,0,17031081600,17031081700,8,8,4.25,0.00,0.00,1.00,5.25,Cash,Blue Ribbon Taxi Association Inc.,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
188d1578d28687bea98ea6652a4a1fe7bae6f64b,2182f6ccc0b281edf72bc71d682add85a54eae959b56593d72a7bb0b89ea26795338aa994b5d54816663b8f73540b2463f132e43a087ba568c6d60a39d1c5cee,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,960,1.4,17031839100,17031320100,32,32,9.50,0.00,0.00,1.50,11.00,Cash,Choice Taxi Association,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
9368e15f1528d3f08ccfc6181be1615fc733b63b,7b8327cc67d56e05989d98e01b495a970f782878e81afe03bbf9bfc5c7fae226e1016f94a1288f84195ff042e6fe3cfb7081f720704570c5973a2cb49e1838ed,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1440,0.1,17031081500,17031081401,8,8,12.00,0.00,0.00,1.00,13.00,Cash,Blue Ribbon Taxi Association Inc.,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495)
8c8650137d41133a33106024ce6eeab86467c614,91fda2978a4fc5dca34dbd897f28ee663d2492a2b452efbfe6bc381245733b27975f6415b5d333d99bf56c491a61a45eec1cd2f3a02765a8cc9328dac3b38bc7,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,180,0.7,17031241400,17031241400,24,24,5.00,0.00,0.00,2.00,7.00,Cash,Chicago Medallion Leasing INC,41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
c54945c861755fce08ac019438986dfce520d1c4,b785bd6f5f2bfc21a15f912f0ff8fff44bf1968af53284a5164786018a4504cda57135b7dcbe9c3746eea9e3fa753f1ce9ba1a35bcc784e54e4f9fe5517420aa,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,60,0.3,17031833000,17031833000,28,28,3.75,0.00,0.00,1.00,4.75,No Charge,Northwest Management LLC,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
13251a331001908a542444c49cbeede09ac2fa31,7b3a4ffae6221ac1f4a49cafa742d4c7795b721e442c3ebd8fc75264715d8a73b01bddbe27bfe19ffe77d9734a3f8d737bb4a7b164924ee0282f3283dd8dcfdc,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,660,0.1,,,8,7,9.25,3.05,0.00,1.00,13.30,Credit Card,Blue Ribbon Taxi Association Inc.,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
5fb73af47ef45f14e58d77ba9962044a33132d54,beee22748c14eb0fcc4753ef3f3e667170a42e92deb65cdf55c438054f7fdaf252674fb9bbcafa55ea2f9a249802a4432975eebc5d8008ff0a672a5892be6e3d,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,360,2.1,17031833000,17031241400,28,24,8.00,0.00,0.00,0.00,8.00,Cash,Dispatch Taxi Affiliation,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
883c689e90f59d8dd6565aeb5d848c0b1a06f141,dfdba8b9981af361d3821c35447460912a637ecbc947de331884c579ad7d44202b6ee6a5f4240d9bd77a5484a36f57e39d3a7e418cc0c95842294b06f08f77cf,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1200,0,17031839100,17031081500,32,8,10.25,0.00,0.00,1.00,11.25,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
800acedefa77e870af685d8a8d151d68b0228ce9,6fa0e4539c014c973a077335506313a86ca25d391b00099142978b10701f62f972d3817de4397f770d5bee069077e1d8f4f812dc5116530c38381abdbf3bd277,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,480,0.7,17031081600,17031081500,8,8,6.25,0.00,0.00,0.00,6.25,Cash,Taxi Affiliation Services,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
4216aa1fc887e9aa73df049ce50b06c1345ac5ab,f45c4bfa9d6c445eb03ab69093f7ec1e9cdecef83cb2cedd0d739143caa40e15d2e8be5e3df63c6304151e5d9904fad85ae4acffb2b6e20f886eb55438fce790,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,420,0.7,17031081403,17031081800,8,8,6.50,0.00,0.00,1.50,8.00,Cash,Choice Taxi Association,41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
be383509b4f1ad7b0a46e0ba1c39bac3956ca492,19b4ae2f19dd457dced6a79a9a5feaf09ce871a00d23745f608c0aa3f7500ad8e779e2e45924dec4103668829c38acb23fddb55268e31056dd5c47f66f4a95a8,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,660,1.2,17031081600,17031281900,8,28,8.00,2.00,0.00,0.00,10.00,Credit Card,Choice Taxi Association,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
275a0cda4be8836c7e55bbf6577d37325622a14d,cbb93f0f74a4919ab685da12c3fb0fa7d2c2f42cada5c0e470615d71398715bf3e5146dfad16f0c3b8bd79da678af0afbb44bd45a36797c30960f7482b76ade7,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,180,0.6,17031071500,17031080400,7,8,4.50,2.00,0.00,0.00,6.50,Credit Card,Dispatch Taxi Affiliation,41.914616286,-87.631717366,POINT (-87.6317173661 41.9146162864),41.907412816,-87.640901525,POINT (-87.6409015248 41.9074128162)
bd181fb68e3869c30be4acd1831fdf3240e928c8,4bfc1586ac767b0ca8771a8fcf7bb9b0f88d86c08a4ca089f741ada3939f92db42cf3595980a857ce099c10a2c88cf77a4841bb6156c755b6057b878585fdc5c,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1260,0,17031320100,17031320100,32,32,10.50,0.00,0.00,1.00,11.50,Cash,Choice Taxi Association,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
58e505d95af960aa96e7a59efd7d22fc540473b7,a41db5ac84fc6c2591f7fa7dbfb5180c1ff438160293e63dbcbab3b10a1a819d79a9b9c7b491fa79b6718cad33939b62455654b7b516ba7700f6542b58d2aeab,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,180,0,,,6,6,4.75,3.00,0.00,1.00,8.75,Credit Card,Blue Ribbon Taxi Association Inc.,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
8b2c1327bca04fd7755625fe340034a519741ecc,15ae156101456925cc4ade445676def1ae013e526cff1ab373d17e32942c6cae5f7f217ba08842ca73bd73eab6ce9f7bd63dbd3002884fc7151576655e65d542,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,540,0,17031081700,17031081500,8,8,6.50,0.00,0.00,1.00,7.50,Cash,Taxi Affiliation Services,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
4c1137114d25a242e5a03f41f88173da1d3b0770,fb78c00d7938b7bf74fb3f83663a9ec93ef6bac3deb31d591c9e5bad7f8fb1e728e272a0a73e73ea4a53d1789ca893b04fdd05238ebf0ff0e21e917f546e5473,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,240,1.1,,,33,35,6.00,0.00,0.00,1.00,7.00,Cash,Taxi Affiliation Services,41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585),41.835117986,-87.618677767,POINT (-87.6186777673 41.8351179863)
972d410b1cbda6cc3782e35e14b02c43f9db7b9b,9d916e6060ccc4440f82b50495548dab39cb6ea8ea4e7136357386a397399553aa8d5028035356557d70ef90830eddd9f8ce5d6641dad43c3adba1680e43c1d8,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,840,0.1,17031839100,17031081100,32,8,9.50,2.00,0.00,3.00,14.50,Credit Card,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967)
9cb79820876331cc1929c51b7ad5d49856464f7f,cce26db27b3d8d566473e326d450541ea93cbcec5ed6d427488a80714dce6a46ad04bb91b326240a9cfba45cbc1580feca5a11fd49afaca4f254f4df2545a471,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,480,1.7,,,8,24,7.50,0.00,0.00,0.00,7.50,Cash,Top Cab Affiliation,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001)
f77a1d1351e9dcc4fa43b9b112dc8d64dcca9b59,03835c48b882746071f26939e611985d88e74e22d5fa6f4e749a10940db6bbbe9daf9cbc8f40b0d49db3abe55aff57e3480d05ec9210da44e63d666cb20f6850,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,540,1,17031081500,17031081201,8,8,6.75,0.00,0.00,1.00,7.75,Cash,Chicago Medallion Leasing INC,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
1dbe5fb19e2af662e7c78214f30a855adc0f380d,3f2a24e813695ce63232d6cccfc688ad3875df09b609fa761fade5314d178e3107a4e8cde05936a4d0bf8f03186e3b6f88e620da8b50a225c1d2169cdc40d10a,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1200,0.2,17031081000,17031062200,8,6,13.75,0.00,0.00,2.00,15.75,Cash,Taxi Affiliation Services,41.900265687,-87.63210922,POINT (-87.6321092196 41.9002656868),41.94258518,-87.656644092,POINT (-87.6566440918 41.9425851797)
115eefa7b2662aa0fff4ca2b35e92dc96819467f,51620bbd9c2f977b8abcf5537e65f0fa24af77d00fb3c2098f74ddeee542a66a68c399fb90fc603ea460717939ba5f80031ddb02188e4a22a63fa5bcbf7b71bf,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1620,0,,,56,6,41.25,0.00,0.00,5.00,46.25,Cash,Dispatch Taxi Affiliation,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
4ac1b8b883e055701ee2298f21b974188ec60f30,21ec4ac0cf9503bdc658259e6bef00bf7bdfed29cf1c79b659a94544e4f434e7bde65b6cac2cbd606c19b5be286a9d3cb0cef3617258c332bd21a55d99b6cac3,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,240,1.4,17031839100,17031280100,32,28,5.50,2.00,0.00,1.00,8.50,Credit Card,Dispatch Taxi Affiliation,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224)
7b6af1e2f2d07f1f5eb25c235d22c1a222e1aea6,b36241d07345ec7e4800cc89d4864f6f944018ce13b7af45cc6414c315f343bf1b157f987f755e66ccd163c4ed883d69530531e0027f5fe9f4811f2b9b82cfec,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,420,1.1,17031839100,17031081800,32,8,6.75,0.00,0.00,2.00,8.75,Cash,Choice Taxi Association,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
2d54c6c9265cff9b93c57b8718471becf090222d,7f8c5c7d2db53a8c86c661199f322759984b3125ff0efa23f07a7b322b948f07941797d0273d7b18f2bd05e0e74f018958d14ebecd107c688eb61f0c32b0250b,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,420,1.1,17031071100,17031070102,7,7,6.50,0.00,0.00,1.00,7.50,Cash,Taxi Affiliation Services,41.921778188,-87.651061884,POINT (-87.6510618838 41.9217781876),41.93057857,-87.642206313,POINT (-87.6422063127 41.9305785697)
c19ede2adc5082b08cecb497f8c55ce0ec9eaf50,914eb4743f4f0cf65d610de826157588fdc289fb8a533d1796858410cb8e4b12763483a29a8d0ec9a0a06e01434a2b6a3699ec94cad91459363caf4345ab39c0,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,180,0.5,17031081201,17031081700,8,8,4.50,0.00,0.00,1.00,5.50,No Charge,Dispatch Taxi Affiliation,41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
f015e5fc4d476f76b97f5230b28a7f87ea72210f,47ddc1114ce77f9bf47959f1f0e95ed2a701717f4c6eaa3c2c81c159fc6d71a9fcd57e68b4b7ca7a4c169f771e163ab6cb89a49729d7ded53e63538b83b4ab99,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,660,6.7,,,8,77,18.75,0.00,0.00,0.00,18.75,Cash,Choice Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
dc5aac207b873aa3d2fb5061fb89930ae2004e15,d38ddc5ba16bd860aff3b909323ad72289f2ee791dc83e6329f64f80612a7eb27fd162be5e2feac48136aa9e1e164977be6ec69ebfd45834996832eeaeb3ed56,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,360,0,17031320100,17031081700,32,8,5.75,0.00,0.00,0.00,5.75,Cash,Dispatch Taxi Affiliation,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
68f9f3253c3394978bfb7c475a06691a2e233a43,3eadc40f0f66886a6773acf85b7726e81975d9fb7ce9714def7bf5ceae7dfbcaa495822aeae16e682171de5cecc018084e39557835692db90ec5b52bf4bf350d,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,720,1,17031839100,17031081402,32,8,8.00,2.00,0.00,1.00,11.00,Credit Card,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.891971508,-87.612945414,POINT (-87.6129454143 41.8919715078)
c944fe396e76d09c93afcbd086324f8a243768f4,a8c6abe061e67444eae2aa2446e294a20e304ae3bf72a538710d5ddf462df8f4aeadc75d7230677f35b2a4895237ab65cd6c53c9822731e1f56c4e5c7e816f91,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,780,2,,,6,7,9.25,0.00,0.00,0.00,9.25,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
6b162f3030a89e2702943e14fb4de50731f7ad85,518a723f256b790fb53cc59b6b6e83257add3b810152d3e422be9f78146984f63ed8ba1d93adbb41942d22a748eebc0d359ef713b6eb5de0bc6756769830369d,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,660,1.4,17031081403,17031839100,8,32,8.00,0.00,0.00,1.00,9.00,Credit Card,Choice Taxi Association,41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
4c3f82f8101bfa417e8466b585b7cb6264fa2f80,9a456da8ef158f7394dce64bd51784b6602596ab81193f52d2718e189abab0a0558f470495d907354a5a49981900600327cff421391cb2162a267eb6707110d1,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,780,5.9,,,28,22,17.25,3.65,0.00,1.00,21.90,Credit Card,Dispatch Taxi Affiliation,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.92276062,-87.699155343,POINT (-87.69915534320002 41.9227606205)
2bf3c99a4e97f455fdc9a0d1f1dd1f5805f645e7,e96cd5fe4ddf46596f0f1e77f3292e385593bc78833a99e35abe190ba80fb53e34d6103fd2ef1255aaf430457d02af4af16737494e2a8935b8d5ff84372dce93,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,360,0,17031833000,17031839100,28,32,7.25,2.00,0.00,0.00,9.25,Credit Card,Blue Ribbon Taxi Association Inc.,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
9d986142260f6385ff55fc8fd46476fda033b269,9dbc9017d66ff7ca48ae4ac833e8fdc0d3f35333516071f01b82eb14b0290d66c038097b0c336d8b46067da9111ebcdc08fc6d17b71a736b31d01d8ca14a7d9e,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,360,0,17031320100,17031839100,32,32,5.50,2.08,0.00,1.00,8.58,Credit Card,Taxi Affiliation Services,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
b17935a64ac07e1ca555a2191f2f0b6f2d1cfe40,8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1020,2,17031320100,17031081202,32,8,10.25,0.00,0.00,1.00,11.25,Credit Card,Dispatch Taxi Affiliation,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476)
0333d939b4f16b352ded4c7c3ac0c70b278d2ff8,42b65f221a8bdd75e14b231f7461547d32c92f4b4f6f50b82378f9686b7a4e99522d27c14d1ec2bd172794af71dd73b7be617384a07373874f95ecf96bb97c5d,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,360,0.6,,,6,6,5.50,2.00,0.00,1.00,8.50,Credit Card,Chicago Medallion Management,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
1e5ef3e18ed18946b5cf0356476e1568dd1fa031,be5db5106829df724988f3e5da5f59672e95972e57ec752c4892bb4f5f60cfc0cc91f09284f76265c4b4b1c47d63f0bf6436e4f06598013e30432cb2e1293bcd,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1680,0,17031081500,17031320400,8,32,14.25,0.00,0.00,0.00,14.25,Cash,Dispatch Taxi Affiliation,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234)
d09e30f1424200e757e3f7577a020a4d5f6736ab,79196d52c7dadbc76af237acc709a75cf939ec5097d9ec3f649ec13d1f6a7695efe4f316b705ee09a43c7f45db83c5cc3e05e08bea421b9beb81f7131c988418,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1860,0,17031839100,17031081500,32,8,14.50,0.00,0.00,1.00,15.50,Cash,Blue Ribbon Taxi Association Inc.,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
340e20233e29c4d34225a21c42b3ad839a82cbe4,40844332cd5a168869dce45edb1ca2e70aae34deb9241448b32f2ed7a90a77e407bd7989e30906dbd2153878675af56ef83428437b0ea9fe21ed3506c3eff15d,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,120,0,,,14,16,5.00,0.00,0.00,1.00,6.00,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
aee6539c989490dd1a8929b4127575cde027a3fb,e168baf6e4ae34f44dd0fe4181d53ced50df8150c08c851137ae5588dbada70ccbabcad901461c5c2cdd7e8fbfb8f49a6b1bb637163f953dc7cde54469693302,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,900,0,,,8,14,17.75,1.25,0.00,1.00,20.00,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
76fe401c8760b81f3e2514af93bb1cbfbb6ec8e7,365689b9f3107b807470fe16b781f7ae5e76e057e00a195e919ada9ee717f284e3b33defa65d03e27a694085b7647267543d969f7ba519e8099af44630870914,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,960,0,17031081403,17031839100,8,32,9.25,3.00,0.00,0.00,12.25,Credit Card,Blue Ribbon Taxi Association Inc.,41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
2c5e537122aa74f99714eea2231ad1d5689aacd8,171ec426eaf8f54c5acbb7e3fde8e0683bfa6042af0b00e428e650cd9bc909011a2517de5b32358b9cb9d9ad3d5a5b26bbb14a09f8b7f5c1c9a37fa22f26f7a7,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,900,2.9,17031833000,17031080300,28,8,11.75,1.00,0.00,0.00,12.75,Credit Card,Taxi Affiliation Services,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303)
bc0d5d7763faba23d014ae147906c589281f007b,c7dcd9c3c40629898a157e46db0d92f4559566720b0a6594dc73018e8810eb8137648b3ea4164f913bacd760092ba6dc15611d6f52a7f9a07bec3996cd3c6bff,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,960,0.2,17031081201,17031062800,8,6,13.00,0.00,0.00,0.00,13.00,Cash,Blue Ribbon Taxi Association Inc.,41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134),41.936159071,-87.661265218,POINT (-87.6612652184 41.936159071)
b4e12dedf6cd0f61c387b630969efb976a88d44a,ea67cf50724b1bb2aefc695753c9640903e27d2ea46cd89d87677d74fbf8e8300bc7b1b894fe430fa72bf4e3316d2e8da17ca687f8f00a0230577ea9ecbb1e8a,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,240,0,17031841000,17031330100,33,33,5.50,0.00,0.00,1.50,7.00,Cash,Taxi Affiliation Services,41.849246754,-87.624135298,POINT (-87.6241352979 41.84924675450001),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
f40e6f8955f7d441def94abc966ad68d6790994f,1d5953ad2d0f0bcb68d997c4483cfeecd8fc99c42e956e0f8b1ee193ce75a69a40ca82bec043c2d36490f629d0156cf648298cad6d1475d9abbd2929cf68f4b9,01/01/2017 12:00:00 AM,01/01/2017 12:30:00 AM,1740,9.7,,,32,43,28.75,0.00,0.00,1.00,29.75,Cash,Chicago Medallion Management,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.761577908,-87.572781987,POINT (-87.5727819867 41.7615779081)
f20b19b329bda40545151c7b4a2adbdc447a7a77,fcbee6a4836402c8a068a12f39eb6fd45c0f8b0172c9b3642b98a9e7a9e5b0854da55077f4a257d5b2328f1f154cce953eb72ee1fec37da85d64ce5d4b6b2166,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,900,4.4,,,6,8,14.50,5.00,0.00,0.00,19.50,Credit Card,Taxi Affiliation Services,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
3f7fffce1774a83bd06f4b905859e717bdee2584,4e52e33e251a85225aa90043167cc14fe93e169568e6821f48626395dffe18ff37f32918069cc0bd1496c16396b9c87c34bf99482ee99f95d98906bf92d963dd,01/01/2017 12:00:00 AM,01/01/2017 12:15:00 AM,540,2.7,17031081300,17031070101,8,7,9.75,2.00,0.00,0.00,11.75,Credit Card,Dispatch Taxi Affiliation,41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935),41.92926299,-87.635890954,POINT (-87.6358909539 41.9292629902)
4955c5086ec8e5155d3f5424509294e4460a1064,7004b116cb7926c3047c0311e7d44f8c4c545a8ce39fdc6a175d0dd63f2a2a24b0be3bc48a2594be2568b94277d076fb191e2e91adbc8b46e1fbdb67643f7306,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,180,0,,,24,24,4.25,0.00,0.00,1.00,5.25,Cash,Blue Ribbon Taxi Association Inc.,41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001),41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001)
